tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
2206	СЗО: Не е възможно да се определи източникът на COVID-19 https://t.co/X5DfQyoQVF	yes	no	yes	no	no	no	yes
2207	Великобритания ще опита да лекува COVID-19 чрез кръвна плазма https://t.co/JWiuwZLBAW	yes	no	yes	no	yes	no	yes
2208	Нови 43 заразени с #COVID , сред тях 6 медици https://t.co/opdW0kSJzD	yes	no	yes	no	no	no	no
2209	Пандемията от #COVID19 ще приключи след 20-22 дни, прогнозира макроикономистът Величка Рангелова, която е бивш заместник-директор на #НСИ. #новини #пандемия #коронавирус #икономика #криза #икономическиживот https://t.co/pGkV0rVHuR	yes	yes	yes	no	no	no	no
2210	Ген. Мутафчийски: Ръстът на болните от COVID-19 е реален - bTV Новините https://t.co/ekgrOKZR5J	yes	no	yes	no	no	no	no
2211	САЩ също следи телефоните за изследване разпространението на COVID-19 https://t.co/QQTWyOI6G1 https://t.co/qP8myv2vwc	yes	no	yes	yes	yes	yes	yes
2212	COVID-19 и в Агенцията по геодезия: Затварят сградата https://t.co/YzaP45OTKv	yes	no	yes	no	no	no	no
2213	Ако смъртността е 0,5%, това значи 3,7 милиона европейски сухи съчки да изгорят. Хайде пак някой да ми прави сметки със сезонен грип, малария и алкохол. https://t.co/O5ZzdL5UrY	yes	no	yes	no	no	no	no
2214	Българското лекарство за Covid и други научни открития на НОЩ https://t.co/4Fusoo6nMP 😯	yes	no	yes	no	yes	no	yes
2215	БФС ще плати тестове за COVID-19 за всички отбори https://t.co/KhNHBjy4Qt	yes	no	yes	no	no	no	no
2216	15 от 16-те нови случаи на COVID-19 във Велико Търново - от абитуриентските балове - https://t.co/ufkZTSAcvM https://t.co/LHy1e9lUPZ	yes	no	yes	no	yes	no	no
2217	Нова измама: Анонимни търговци продават тестове за COVID-19 в интернет (ВИДЕО) https://t.co/svGKxQ0JhE	yes	no	yes	no	yes	no	no
2218	ПЪРВО В : Ген. Мутафчийски позна – вече мрем яко от COVID-19! Вирусът взе рекордните 16 жертви за 24 часа, заразени са още 10 медици https://t.co/BZ2u0SWKAD	yes	no	yes	no	no	yes	yes
2219	Германия: Нови мерки за бизнеса и икономиката заради COVID-19 https://t.co/2MuG0aRbOp	yes	no	yes	no	no	no	no
2220	Две бебета заразени с коронавирус в Пловдив https://t.co/ERXhjBDh6n	yes	no	yes	no	no	no	no
2221	В Испания за първи път от 3 месеца няма починал от COVID-19 https://t.co/2VgUcuqiWf	yes	no	yes	no	no	no	no
2222	Вълната на COVID-19 на Балканите малко утихна, расте в западноевропейските страни - Кунчев https://t.co/GyL7pDvUYI	yes	no	yes	no	no	no	no
2223	"Ню Йорк таймс"" изписа имената на жертви на COVID-19 на първа страница https://t.co/6if2z839oz"	yes	no	yes	no	no	no	no
2224	СЗО: Засега COVID-19 няма по-опасни мутации https://t.co/bqqZOD8Hnc	yes	no	yes	no	yes	no	no
2225	Настаняват в болници възрастните с Covid-19 от Дома в с. Гара Орешец https://t.co/5PhwQaJz2w	yes	no	yes	no	no	no	no
2226	Светът започва от Европа да набира първите $8млрд. за лечение и ваксина за COVID-19 https://t.co/20TWoJwHC3	yes	no	yes	no	no	no	no
2227	ГОРЕЩА НОВИНА: Гери Малкоданска обяви резултата от теста си за COVID-19 (СНИМКА)” Вдигнах температура от тоя съспенс. гореща новина гери малкоданска обяви резултата от теста си за covid 19 снимка ” вдигнах температура от тоя съспенс . 1243519301946167296 Без да подозирам около 10ина дни след началото на изолацията някак спазвам повечето от тези съвети. Воденето на дневник, графика, излизането на въздух и общуването с близките, заедно с ограниченото четене на новини са ми жизнено важни https://t.co/yGy8ZwcK31 без да подозирам около 10ина дни след началото на изолацията някак спазвам повечето от тези съвети . воденето на дневник графика излизането на въздух и общуването с близките заедно с ограниченото четене на новини са ми жизнено важни 1242070002414620677 И аз да дам своя принос към меметата ;) #covid19 #stayhome #staysmiling😊 https://t.co/cjan551hMw и аз да дам своя принос към меметата ; 1270616373056634882 Удължават извънредната епидемична обстановка до края на юни. Поводът е поредицата от дни с увеличен брой нови случаи на Covid-19 у нас. https://t.co/YRRy29W3dN удължават извънредната епидемична обстановка до края на юни . поводът е поредицата от дни с увеличен брой нови случаи на covid 19 у нас . 1247528516234522637 @TheD0ctor46 @brainp0rn @100KILABG @GiaDeClermont Докторе, то като си прост като галош, ако ще и един гугол пъти да ти обяснят, пак ше видиш под вола телето. На селския тъпунгер по кой още начин да му се смели на хапки, че коронавирус и COVID-19 не са взаимозаменяеми термини, няма значение, той си знае неговото - кОнСпЕрАЦиЯ. докторе то като си прост като галош ако ще и един гугол пъти да ти обяснят пак ше видиш под вола телето . на селския тъпунгер по кой още начин да му се смели на хапки че коронавирус и covid 19 не са взаимозаменяеми термини няма значение той си знае неговото консперация . 1254071428812623872 В Манчестър юнайтед очакват COVID-19 да повлияе на трансферните суми https://t.co/aQdJoeagjc	yes	no	no	no	no	yes	no
