tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
665	During the past two weeks, UNICEF and partners have delivered over 15 million COVID-19 vaccine doses to countries through COVAX. Together with @WHO, @GAVI and @CEPIVaccines, we're working to make vaccines available to everyone. https://t.co/IJq8DXs3MN	yes	no	yes	no	no	no	no
666	Denmark and Norway have temporarily suspended the rollout of the AstraZeneca-Oxford Covid-19 vaccine over blood clotting concerns https://t.co/4KesCTg1cr https://t.co/CxKwjfSppU	yes	no	yes	yes	yes	yes	yes
667	After a troop of eight western lowland gorillas got sick in January, San Diego Zoo staff received experimental COVID-19 vaccines to give to great apes in their care, including bonobos and orangutans https://t.co/TVTHQID8bK	yes	no	yes	no	no	no	no
668	COVID-19 vaccines have arrived in 🇰🇪 - a fantastic day! Hongera to all who made this happen @MoH_Kenya, @gavi, @WHOKenya, @UNICEF, @CEPIvaccines. We played our part - KES 84 billion to COVAX, a 🇰🇪 🇬🇧 Health Partnership, and science 🧬 between @KEMRI_Kenya &amp; @OxfordVacGroup. https://t.co/00JexjoOAa	yes	no	yes	no	no	no	no
669	The pandemic isn’t selective in its impact and resources shouldn’t be selective in their reach. I am excited to hear about this generous donation and delighted the people of Somalia will have access to vaccines like the rest of the world. https://t.co/0bDvI8s6k0	no	nan	nan	nan	nan	no	no
670	Angola 🇦🇴 Côte d'Ivoire 🇨🇮 Ghana 🇬🇭 Kenya 🇰🇪 Nigeria 🇳🇬 Rwanda 🇷🇼 Have all started rolling out COVID-19 vaccines this week through #COVAX - starting with health workers, teachers and people most at risk. @UNICEFSupply @WHO @gavi @CEPIvaccines https://t.co/DEmX5c182W	yes	no	yes	no	no	no	no
671	In my latest article, I explain how #COVID19 has exposed the WTO IP rulebook as the quasi-colonial tool its architects designed it to be, giving wealthy nations &amp; their pharma giants the power to hoard technology and control the global supply of vaccines. https://t.co/bhFHHBnqAq	no	nan	nan	nan	nan	no	no
672	The blockbuster success of messenger RNA vaccines in the COVID-19 pandemic could give a boost to efforts to use the technology to tackle cancers, malaria and other intractable illnesses. https://t.co/SxiCCogOT0	yes	no	yes	no	no	no	no
673	As states continue to distribute #COVID19 vaccines, the #FBI and our partners warn of vaccine-related fraud schemes. Visit https://t.co/fAZmGb9G9p to learn how to protect your financial and personal information from fraudsters. #SlamTheScamChat @USAGov https://t.co/M0WqNqOVvz	no	nan	nan	nan	nan	no	no
674	NEW COVER: Pfizer is a hero of the pandemic for its Covid-fighting wonder shot. That doesn’t mean it hasn’t made entire countries angry. Inside the company's fast, fraught, and lucrative vaccine distribution https://t.co/1tdycnTiwv https://t.co/0jEQbcx2wU	no	nan	nan	nan	nan	no	no
675	Since Nigeria States Government hid and ate covid-19 palliatives with their families alone, They should also take the covid-19 vaccines alone with their families!	no	nan	nan	nan	nan	no	yes
676	Today we announced agreements with @BARDA and @JNJNews that will enable us to deploy our manufacturing capacity to supply much needed vaccines and medicines for the #COVID19 pandemic. $MRK https://t.co/B5S9kcN6AB https://t.co/eHUMPlcehj	yes	no	yes	no	no	no	no
677	The Secretary to the Government of the Federation (SGF), Mr Boss Mustapha and members of the Presidential Task Force on COVID-19 will receive their doses of the Oxford-AstraZeneca COVID-19 vaccines today, the SGF Office has said in a statement.	yes	no	yes	no	no	no	no
678	Getting the COVID-19 vaccine is a safe and critical step you can take to stop the pandemic once vaccines become widely available.	yes	no	yes	no	no	no	no
679	Everyone in Wisconsin 16 and older will be eligible for COVID-19 vaccines in May, DHS deputy secretary Julie Willems Van Dijk says in a press briefing.	yes	no	yes	no	no	no	no
680	Ghana and Cote d'Ivoire have started vaccinating citizens against COVID-19. They join Guinea, Seychelles, Morocco, Egypt, Mauritius, Algeria, Rwanda, South Africa, Zimbabwe, Senegal on the list of African countries who have launched Coronavirus vaccines.	yes	no	yes	no	no	no	no
681	Teachers and staff in pre-K-12 schools and childcare programs under age 50 can receive a vaccine at a @kroger, @Walmart and @meijer. Teachers 50+ can be vaccinated anywhere in the state. Visit https://t.co/cfAuXPLaoM to find an eligible location. https://t.co/qLFvpkQLGF https://t.co/vav0D2QtbQ	yes	no	yes	no	no	no	no
682	India’s flag flies high as it extends helping hand to every nation in need of Covid-19 vaccines, across the world. Here is a wonderful message from Prime Minister of Saint Kitts and Nevis, Mr. Timothy Harris on India and our leadership in these challenging times. 🇮🇳 https://t.co/uRdizWC3LU	no	nan	nan	nan	nan	no	no
683	Researchers who track online misinformation found that Instagram recommended false claims about COVID-19, vaccines and the 2020 election to people through its algorithm's suggestions. https://t.co/oTb6904VdD	yes	no	yes	yes	no	no	no
684	Vaccines are complex medicines. Europeans can trust that COVID-19 vaccines authorised in the EU have gone through rigorous testing and trials, and are only put on the market if safety and efficiency are proven. Learn more about the process ↓ #SafeVaccines https://t.co/BuXaQnBRR5	yes	no	yes	no	no	no	no
685	New data shows that both the @Pfizer_UK and @AstraZeneca vaccines are highly effective in reducing COVID-19 infections among people aged 70 years and over. Watch Deputy Chief Medical Officer Professor Jonathan Van Tam explain 👇 Find out more: https://t.co/OTILiGq5pj https://t.co/gtjjCxzgz1	yes	no	yes	no	no	no	no
686	Lots and lots of questions about the COVID-19 vaccines. We’re curating a collection of explainers from trusted sources at the link below - please share widely! @IanTown3 @royalsocietynz @Megan_Woods @MBIEsci @minhealthnz @drayeshaverrall https://t.co/lq56nGagye	no	nan	nan	nan	nan	no	no
687	Some people think I am here for PR or propaganda. I, Sputnik V, just want the #covid pandemic to be over. This is my only mission. I think that we should work together to make vaccines non-political and save lives! Together we are stronger! ✌️ 👇 https://t.co/cjYDBDMI5l	no	nan	nan	nan	nan	no	no
688	Israel has provided thousands of vaccines to the Palestinians. Spreading disinformation otherwise about these facts shows how normalized antisemitism has become. Combatting this trend will be one of the great challenges of our time. @Aaron_Kliegman https://t.co/fn61KIqV1y	yes	no	yes	no	yes	no	no
689	The messenger RNA technology that developed a successful #covid19 vaccine could serve as the solution for HIV, sickle cell, and malaria vaccines. https://t.co/jFwOlSOJKZ	yes	no	yes	no	no	no	no
690	Tonight, Fiji received 12,000 doses of the AstraZeneca COVID-19 vaccine through #COVAX. No nation can be safe from this virus until we all are. That is why we are working to secure more safe and effective COVID-19 vaccines and secure our people's place in the world's recovery. https://t.co/y24kZZbOG4	yes	no	yes	no	no	no	no
691	Adjusted for the number of products administered this is 65% more yellow cards than for the Pfizer vaccine, 124% more adverse reactions than the Pfizer vaccine and 33% more fatalities https://t.co/tSUNsz89jq	yes	nan	yes	yes	yes	yes	yes
692	@JeremyFaison4TN #IAmHerdImmunity If you have recovered from COVID-19 coronavirus, you now have B and T cell immunity and humoral antibody immunity as well. You contribute toward #HerdImmunity and do not need to take current mRNA vaccines. Potentially mRNA can cause harm if already exposed. https://t.co/J4vI5yW4IK	yes	nan	yes	nan	no	no	yes
693	From a public health perspective, it is completely ridiculous and counterproductive to charge people for Covid-19 vaccines. That's why all countries (except India) are providing it free to residents. https://t.co/rAyK6WuTpA	yes	no	yes	yes	no	no	no
694	A partnership between #InfectiousDisease research powerhouses @MacGlobalNexus and @vidointervac at @USask will lead Canada’s response to — and preparedness for — pandemics. Together, we’ll develop and test vaccines, drugs and diagnostic tools. https://t.co/bx3OnlnWbz	yes	no	yes	no	no	no	no
695	BREAKING: CDC (VAERS) REPORTS 966 deaths from Moderna and Pfizer Covid vaccines. - 86 died immediately. - 129 died 1 day after - 97 died in 2 days - 61 died in 3 days - 514 died in a week. - 173 died in 7-13 days - 106 in 14-20 days Data tracked: Dec.14 - Feb.19. https://t.co/oHo7U74xjH	yes	yes	yes	yes	yes	yes	yes
696	President Biden says they’ve made plans to buy an additional 100M COVID-19 vaccines and expect to have enough vaccine for all adults by the end of May.	yes	no	yes	no	no	no	no
697	New podcast! Dr. Roger Seheult from @MedCramVideos discusses COVID-19 vaccines, vitamin D, heat hydrotherapy as an interferon booster, treating COVID-19 patients on the frontline, and more. https://t.co/ijs4CjC9Rn	no	nan	nan	nan	nan	no	no
698	I was pleased to announce the opening of a new vaccination site at Crane Lakes in Volusia County which will offer 4,000 Johnson &amp; Johnson vaccines over the next four days to Floridians 65 and older as a continuation of our #SeniorsFirst strategy. https://t.co/vcSgmDeJ3U https://t.co/3cuYQuvRon	yes	no	yes	no	no	no	no
699	People who don’t understand how vaccines work and how clinical trials work have the most to say about the current vaccination program for covid 19... 😑😑😑	no	nan	nan	nan	nan	no	no
700	CDC Disease Detective Lieutenant Joshua Wong of the U.S. Public Health Service and the @AmoebaSisters discuss how #COVID19 mRNA vaccines work. Learn how the mRNA vaccines create proteins and trigger an immune response to help protect you from COVID-19: https://t.co/IQhSCgODJa. https://t.co/VinQaKXRum	yes	no	yes	no	no	no	no
701	All we're hearing from Mainstream media is, Get your shot It doesn't matter which vaccine you get...just get one. You need to get your shot. Why do you think we never hear about all the people suffering and dying after said shot: https://t.co/RPBETMGmUt	no	nan	nan	nan	nan	yes	yes
702	Touch down🛬! 1.02 million life-saving COVID-19 vaccine doses arrived safely in Kenya early this morning. UNICEF procured and delivered these as part of #COVAX, a global initiative to ensure that vaccines are available to ALL countries, no matter their income. @MOH_Kenya https://t.co/hItw7tHoi9	yes	no	yes	no	no	no	no
703	Andrew Chapados is joined by Chris Sky to discuss all things COVID-19: lockdowns, quarantines, protests, fines, masks, vaccines, his viral anti-lockdown clip seen around the world and just about everything else in between. FULL REPORT: https://t.co/hEjLTssRBu https://t.co/YEaeD8Gm8q	no	nan	nan	nan	nan	no	no
704	Poll exclusive: Voters in Scotland are crediting the SNP for the Covid immunisation campaign despite the vaccines being procured and funded by the UK government. https://t.co/SPChUaNied	yes	no	yes	no	no	no	no
705	Get to know more about the COVID-19 Vaccines. These are some FAQs and answers to help you in our quest to fight the virus. Let us know if this has been helpful. https://t.co/bGWPoSEznB	no	nan	nan	nan	nan	no	no
706	We’re giving an update on the current COVID-19 situation, the rollout of vaccines across the country, and the work we’re doing to build a better future for you and your family. Tune in now for the latest: https://t.co/WGaFbE2dpq	no	nan	nan	nan	nan	no	no
707	#COVID19 VACCINE FAQs. This is an attempt from me with the team at @icart_india and @giridar100 to answer the major queries and doubts anyone may have regarding the COVID-19 vaccines in India. You can download the pdf from here: https://t.co/UgEDLSo0wO Do read and share. 1/6 https://t.co/UqziTwAB7e	no	nan	nan	nan	nan	no	no
708	Amid public pressure, the Palestinian Authority acknowledged that some of the few COVID-19 vaccines in its possession did not go to healthcare workers, but to its government officials, the Jordanian royal court, and the Palestinian national soccer team. https://t.co/1byvJW36wF	yes	no	yes	yes	no	no	no
709	Most people intend to accept COVID-19 vaccines. And saying this further increases vaccine acceptance. Advice for public health messaging and journalism from our research: https://t.co/4LYrThGu3W	yes	no	yes	no	no	no	no
710	There are only 43 antibiotics in clinical development worldwide at the moment. By comparison, there are over 200 COVID-19 vaccines in clinical trials at the same moment. The #AMR problem is a runaway freight train and needs a commensurate response to stop it. https://t.co/DAtq8DHEYg	yes	no	yes	nan	yes	no	yes
