tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
619	#مع_الحكيم مودرنا على أعتاب آخر مرحلة من لقاح #كوفيد_19 في خطوة طال انتظارها في سباق اللقاحات العالمي. سيتم اختبار اللقاح، الذي طورته المعاهد الوطنية الأمريكية للصحة وشركة Moderna مودرنا على 30.000 متطوع والتي ستبدأ في هذا الشهر.. التفاصيل 👈 https://t.co/KyTzJgsMVp #كورونا https://t.co/fuuElHJ1gL	yes	no	yes	no	no	no	yes
620	يوشيرو موري رئيس اللجنة المنظمة لأولمبياد #طوكيو : توافر لقاح مضاد لفيروس #كورونا سيكون أساسيا للتمكن من إقامة الأولمبياد #جريدة_الراية | #لأجل_قطر_كلنا_في_البيت | #رياضة https://t.co/efhIhm2Msz	no					no	yes
621	#مع_الحكيم لقاح إيطالي يحتوي أجساما مضادة لفيروس #كورونا يأتي هذا في حين أعلنت شركة إيطالية أنها تصور لقاحا لكورونا يعمل على الخلايا البشرية. فقد أعلنت شركة Takis، أنها تطور لقاحًا مضادًا للفيروس... التفاصيل 👈 https://t.co/a2rDr2Dbfo #كوفيد19 #covid19 #coronaupdate #corona https://t.co/jlbdAfutu4	yes	no	yes	no	no	no	yes
622	ترامب : سيكون لدى الولايات المتحدة لقاح ضد فيروس #كورونا كورونا بحلول نهاية العام	yes	no	yes	no	no	no	yes
623	#مع_الحكيم ترمب يستعين بعالم عربي مغربي في قيادة فريق تطوير لقاح ضد #كورونا #كوفيد19 #covid19 #coronaupdate #corona https://t.co/hUjDzoRIIF	no					no	no
624	مقابلة مثيرة للاهتمام مع عالم منظمة @CSIRO الدكتور روب جرينفيل حول دور #أستراليا في تطوير لقاح لفيروس كورونا (كوفيد-١٩). https://t.co/44N3mQaQsS	no					no	yes
625	ترامب متفائل بتطوير لقاح ضد #كورونا قبل نهاية العام https://t.co/HUBxYaxxQa https://t.co/fpDdcKfj2M	no					no	yes
626	حقائق جديد مبشرة عن لقاح مودرنا ضد #كورونا في برنامج مع الحكيم اليوم ٢ م بتوقيت مكة المكرمة https://t.co/MlThOM7BcZ	no					no	yes
627	"مع دخولنا الشهر الخامس لتفشي فيروس كورونا حول العالم، يبدو أن العالم بدأ يتجه للمرحلة الثانية في التعامل مع الوباء، وهي مرحلة ""التعايش""، التي تتنبأ بعودة للحياة اليومية، مع فيروس بلا لقاح. #لأجل_قطر_كلنا_في_البيت #خليك_في_البيت #قطر"	no					no	no
628	من يكون الدكتور المغربي الذي أختاره #ترامب لتطوير لقاح #كورونا ؟!!! منقول https://t.co/gUCIRLAplj	no					no	no
629	مجلة علمية: لقاح صيني جديد ينجح في حماية القرود من عدوى #كورونا تخطي الحجب: https://t.co/j1sgEw3cKn للمزيد: https://t.co/7NDnNwn2Sk #مباشر	yes	no	yes	no	yes	no	yes
630	بس نحصل لقاح ضد #فيروس_كورونا ... هالكابوس والفوبيا راح يختفي وراح نرجع كلنا طبيعين ، و بعده اذا جاءك #فايروس وله لا الأمر بصير عادي .	no					yes	no
631	اي الدول العربية ممكن ان تساهم بإنتاج لقاح ضد مرض #كورونا ؟	no					yes	yes
632	وتأتي تصريحات الرئيس الفلبيني، قبل وقت وجيز من إقرار روسيا أول لقاح رسمي في البلاد ضد كورونا. وأعربت موسكو عن استعدادها لإمداد الفلبين وغيرها من الدول باللقاح أو التعاون مع شركة محلية لإنتاجه بكميات كبيرة. #كوفيد19 #covid19 #corona #كورونا_المستجد	yes	no	yes	no	no	no	yes
633	#مع_الحكيم دولة عربية تعلن بدء تطوير لقاح ضد #كورونا💊 💉 أعلنت السلطات الصحية التونسية، شروعها في تطوير لقاح ضد فيروس كورونا المستجد وذلك تزامنا مع عودة تسجيلها إصابات بجنوب البلاد بعد سيطرة نسبية على الوباء... #كوفيد19 #covid19 #corona #كورونا_المستجد https://t.co/N5FZRQAwTj	yes	yes	yes	no	yes	no	yes
634	#فيديو_الراية | تطوير لقاح في جامعة أوكسفورد ضد فيروس #كورونا المستجد #جريدة_الراية #قطر #لأجل_قطر_كلنا_في_البيت https://t.co/cv226jlTWK	yes	no	yes	no	no	no	yes
635	شركة مودرنا الأمريكية التي تعمل على تطوير لقاح ضد #كوفيد_19 تعلن عن نجاح المراحل الأولى من التجربة. يتوقع أن تبدأ تجربة المرحلة الثالثة على 30,000 متطوع في 27 الشهر. بعد الموافقات النهائية ستبدأ في إنتاج نصف مليار جرعة في العام مع إمكانية رفع العدد إلى مليار في العام القادم 2021 https://t.co/SlBVZy4nfW	yes	no	yes	no	no	no	yes
636	أطلقت روسيا أول لقاح مسجل في العالم لكوفيد-19، ويقال أنهم سيبدأون في إنتاج اللقاح قريبًا ولديهم بالفعل خطط لحملة لقاح على المستوى الدولي. هل تعتقد أن روسيا ستفوز بالسباق؟ #russiavaccine #SputnikV #Qatar #COVID19 #لقاح_روسيا #صباح_الخير #الدوحة	yes	no	yes	no	no	no	yes
637	@Kuwait_Tweets انا ما فهمت شدخل هاي في هاي .. الحين التويته مقصود منها خبر لقاح فايروس كورونا ولا انحياز بعض الرجال ضد النساء؟ 👀	no					no	yes
638	"جيوسيبي ريموتسي، مدير معهد ماريو نيغري للأبحاث الدوائية في ميلانو: ""المرض يصبح مع الوقت أقل قدرة على الفتك بالإنسان. و #فيروس_كورونا_المستجدّ ""سيختفي قبل أن يتمكن العلماء من تطوير لقاح مضاد له. ومنذ ظهور #كورونا أواخر العام الماضي في الصين، فإن قوته تضعف تدريجيا"". https://t.co/fqUYmW5acr"	yes	yes	yes	yes	yes	yes	yes
639	في العالم يتم تجربة لقاح الكورونا وغيره على فئران تجارب .. في #الامارات الامر مختلف 😊 #الاخبار_الحلوه https://t.co/VV7fKl9ft2	yes	yes	yes	yes	yes	yes	yes
640	فرنسا تحدد فئات الأشخاص ذوي الأولوية الأعلى للحصول على لقاح كوفيد ١٩. https://t.co/LQRdGXpKgR	no					no	yes
641	"@m3alhakim الآن ترمب يستعين بالعالم العربي المغربي منصف السلاوي في قيادة فريق تطوير لقاح ضد كورونا فتح تحقيق في وفاة طبيبة جزائرية حامل في مواجهة #كورونا كورونا مخاوف بفرنسا بعد وفاة طفل f ""كاواساكي"" إيطاليا تستعد لاستقبال المسافرين https://t.co/iQY7tg3xBh"	yes	no	yes	no	no	no	yes
642	أوكسفورد تبدأ ثالث مراحل التجارب السريرية للأمصال 4 دول أوروبية تتعاقد مع أسترا زينيكا لتوفير لقاح ضد #كورونا #جريدة_الراية | #لأجل_قطر_كلنا_في_البيت | #قطر https://t.co/WcmtC9H55X https://t.co/ZP60spUpWN	yes	no	yes	no	no	no	yes
643	كانو يقولون اقرب لقاح للواقع، https://t.co/fnsGxlYbsx	no					no	yes
644	#عاجل_السعودية | مدير جامعة الملك عبدالعزيز د. عبدالرحمن اليوبي عبر منصة برنامج #كلنا_مسؤول: مركز الملك فهد للبحوث الطبية في الجامعة طوروا لقاح لفايروس #كورونا عام 2012م وقريبًا سيوزع في الأسواق، وبالنسبة لـ فايروس #كورونا المستجد تم عزل الفايروس تمهيدًا لتطوير لقاح له. https://t.co/KeFxCkiMCY	yes	no	yes	no	yes	no	yes
645	عاجل 🔴 . . وزارة الصحة تؤكد : تم التأكد من فاعلية وأمان اللقاح الصيني الجديد ضد فيروس كورونا في المرحلتين الأولى والثانية، وستنفذ المرحلة الثالثة في المملكة على 5000 متطوع كحد أدنى من الأصحاء، من هم فوق سن 18 عاماً. . . السعودية	yes	no	yes	no	yes	no	yes
646	"الطبيب الإيطالي المتخصص في الأمراض المعدية "" ماتيو باسيتي "" يُبشر بقرب اختفاء وباء فيروس كورونا من تلقاء نفسه، ودون الحاجة إلى لقاح، في ظل انخفاض قوته وتحوله من ""نمر مفترس"" قبل عدة أشهر، إلى ""قط بري"" حالياً. (العربية) . . إيطاليا https://t.co/u1DsR9I3vP"	yes	yes	yes	yes	yes	yes	yes
647	فيديو.. لحظة إعلان الرئيس الروسي عن تسجيل بلاده أول لقاح ضد فيروس كورونا في العالم . https://t.co/tdrE0fOEYQ	no					no	yes
648	"هل حيوان اللاما ينقذ البشرية من فيروس كورونا؟؟؟ قد يساهم في تطوير لقاح بإستخدام الأجسام المضادة في جسمه، حيث اللاما قاوم فيروسين "" سارس و ميرس "" ونجح وسيتم إجراء اختبارات سريرية لمعرفة مدى قدرة هذه المضادات على الصمود بوجه كورونا ( صحيفة الشرق الأوسط ) https://t.co/Pwy46OplwE"	yes	yes	yes	yes	yes	yes	yes
649	ماذا في #اللقاح المنتظر؟ #ديفيد_آيك في لقاءه الخامس يبين ما يبيتونه للبشرية عبر لقاح #كورونا المنتظر https://t.co/oeDjz1uESc	yes	yes	yes	yes	yes	yes	yes
650	عاجل.. روسيا تسجل أول #لقاح مضاد لـ #كورونا في #العالم. (سبوتنيك) https://t.co/KnB6sjFI55	yes	no	yes	no	no	no	yes
651	لقد عادت الحياة لطبيعتها تدريجياً ولابد من حل بإذن الله وإيجاد لقاح #كورونا بفضل الله وجهود حكومتنا الرشيدة نُذكر أنفسنا بتلك النعم التي منحنا الله إياها بلد وحكومة عظيمتين🇸🇦⚔️ أسأل الله أن يحفظهما ويبعد عنهما كل سوء وأن يحفظكم الله بحفظه ولاتنسوا إرتداء الكمامة دمتم بخير	no					no	no
652	عاجل 🔴 . . وزارة الصحة تعلن رسمياً: العمل يجري حالياً لتهيئة وإجراء الاستعدادات للبدء في تجربة اللقاح الصيني الجديد ضد فيروس كورونا في ثلاث مدن رئيسة هي الرياض والدمام و مكة المكرمة. . . السعودية	yes	no	yes	yes	no	no	yes
653	#الصحة: •أبحاثنا مستمرة وسنجري تجربة سريرية جديدة للقاح ضد #فيروس_كورونا • 5 آلاف متطوع سيتم استهدافهم لتجربة لقاح الفيروس في المملكة •تجري حاليْا الاستعدادت لبدء التجربة السريرية للقاح في #الرياض و #الدمام و #مكة •تم التأكد من فاعلية وأمان اللقاح في المرحلتين 1 - 2 في الصين https://t.co/lpQXzfYnpd	yes	no	yes		no	no	yes
654	عاجل 🔴 . . منظمة الصحة العالمية تعلن رسمياً: هناك 6 لقاحات ضد فيروس كورونا في مرحلة متقدمة ومُبشّرة . . . جنيف	yes	no	yes	no	no	no	no
655	أولى بشائر لقاح #كورونا تأتينا من #روسيا أعلن الرئيس الروسي فلاديمير بوتين عن تسجيل أول لقاح ضد #فايروس_كورونا في العالم وأن اللقاح آمن جدا ويوفر مناعة مستديمة كما ذكر أن إبنته أخذت اللقاح ✨ الحمد لله والشكر لله .. الفرج قريب ✨ #الاخبار_الحلوه https://t.co/wc3AWqWgjp	yes	yes	yes	no	yes	yes	yes
