tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
379	How did USERID not contain #coronavirus? 1. By focusing on China, it could not stop the entry of the virus from other countries; 2. By focusing on foreigners, it could not stop the virus carried by American travelers; 3. By not testing, it allowed the virus to spread without being detected.	yes	yes	yes	yes	yes	yes	yes
380	Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus, West Nile virus, Hong Kong flu are/were all good? URL	no					yes	no
381	Just two months ago, the Taal Volcano was bursting, giving rise to great fear and suffering. Today, serenity reigns in Taal, reminding us that the outbreak of COVID-19, too, will come and go, and with social solidarity, we can emerge stronger as a nation.	yes	no	no	no	no	no	no
382	I saw some irregularities with the use of ff. in the articles, to provide clarity: SARS-CoV-2 (Severe Coronavirus 2 Acute Respiratory Syndrome) is the virus. COVID-19 (Coronavirus 2019 Disease) is the disease. Therefore, the SARS-CoV-2 causes COVID-19. However, remain safe. ððððð»	yes	no	no	no	no	no	no
383	Let's look back and feel really silly about anxiety and panic buying. #COVID19 is really contagious and not terribly dangerous, unless you've already compromised your health or live in a place with a ton of pollution.	yes	yes	yes	no	no	no	no
384	Corona is a black light and America is a sperm hotel room	no					no	no
385	Two weeks of sickness pay: ðððī§UK Â£188.50 What you would get if you lived in: ððððð1Austria Â£574.70 ððððaGermany Â£574.70 ðïaSweden Â£459.76 ðÿ3ððð± Netherlands Â£402.29 ðððaððÆSpain Â£241.37 Pay for legal illness in the United Kingdom is not enough to live. RT if you want a #SickPayFor All #Coronavirus #Ridge #Marr	yes	no	yes	yes	yes	no	yes
386	Truly confused here: we have three members of the Congress who are prophylactically self-quantified due to the possible Covid-19 exhibition, but aren't they being tested? It seems they should be tested, right?	yes	no	yes	yes	yes	no	yes
387	"Please help combat xenophobia: 1. Don't call COVID-19 ""Chinese Coronavirus"" or ""Virus Wuhan"" 2. Don't avoid Asians or businesses 3. Call racism in the media when you see it (CoVID stories don't need to have a picture of an Asian person, tyvm) URL"	no					no	no
388	Read this thread and RT. Great perspective you won't hear from the media. URL	no					no	no
389	But I thought the Crown virus was just a democrat deception to hurt Trump? Moral to history: science and nature don't give a shit which Party you belong to. URL	yes	no	no	no	no	no	no
390	covid-19 is making Namjoon angry and sad because he can't see Kammy so, I have instructions: URL	no					no	no
391	If you're wondering why it's a group of LGBTQ seniors trying to urge people to take the Corona virus seriously and not just shrink because you think only the old and sick will die, I'm here to remember that they've seen that kind of insensitivity in action.	no					no	no
392	Dear USERID Adams: You told USERID today that last week, you were not aware of any doctor who asked for a #coronavirus test that could not get it. ER doc in this article had patient with symptoms &amp; was denied exam. Do you want to clarify? URL	yes		yes	yes	yes	yes	yes
393	We do all this shit for the crown and niggaz virus we don't send Flint, Michigan a good plumber.	no					no	no
394	Effect Anong ng isang araw na class suspension/work? Nothing. Instead: 1. Disclose areas na can cases ng COVID-19 2. The incubation period of the virus is 1-2 weeks, therefore we should also suspend classes/work for 14 days 3. Sanitary buildings, schools, streets #WalangPassok	yes	no	yes	no	yes	no	no
395	It's like suicide but less the haram part I'm on URL	no					no	no
396	"Silicon Valley's first death by COVID-19 was a 60-year-old woman. Both parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap, then you're just an inconsiderate snot."	yes	no	yes	no	no	no	no
397	chloroquine phosphate -- an ancient antimalarial drug -- has demonstrated apparent efficacy in the treatment of pneumonia associated with COVID-19 in clinical studies.	yes	no	yes	yes	yes	yes	yes
398	I know everyone's going crazy about COVID-19 right now, but here's some FAB news to make the world look like a less terrifying place.	no					no	no
399	Ebola has a mortality rate of 50%. If you get infected, you are more likely to die. Covid-19 has a mortality rate of 3.4%. Obviously not as bad as Ebola, but that makes it up to 34 times more deadly than the seasonal flu URL.	yes	no	yes	no	yes	no	no
400	1/ Many of you ask me why I take the outbreak of COVID-19 so seriously. The current number of cases and deaths are *no* why. ðů A thread about why I am worried and what I do personally in this situation.	no					no	yes
401	Shopping and storage panic of toilet roll continues. These are the scenes in Costco in Farnborough in Hampshire today. #coranavirus #toiletpaperpanic #panickbuying URL	yes	no	yes	no	yes	no	
402	Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a person known to have COVID-19, or have recently traveled from an area with widespread or continuous community diffusion of COVID-19. URL.	no					no	no
403	"Isa sa pinakamaganda mong maa-ambag on the outbreak of COVID-19 ay ""pananahimik"" Stop spreading false news and do the research first before publishing something online. And also, Wash your hands intensely. Avoid touching your face. Pray. Pray. Pray."	no					no	no
404	RESPONSE: Department of Health announces 11 more confirmed cases of #COVID19. Cases now 35 in PH.	yes	no	yes	no	no	no	yes
405	Why have you taken the threat of a virus before you start cleaning tube stations?? Trains must be cleaned every week, seats have more dust than the Saharan desert. URL	yes	no	no	yes	yes	yes	yes
406	There are now 10 new confirmed cases of #COVID19. Total now in 20, according to DOH Í via USERID URL	yes	no	yes	no	no	no	yes
407	Why are CDC data on U.S. cases being delayed by other entities (including WHO)? Why are we only learning from the PA about a CDC recommendation that older Americans don't fly, and that the White House blocked CDC from disclosing that recommendation?	yes	no	yes	yes	no	no	yes
408	Not only Manila, but pwede bang buong ncr l, mga mayors? Imagine students traveling from one city to another, ib't iang tao nakakasalamuha. It's possible that there are people out there can covid-19 without them knowing. We don't all have face masks as well. #WalangPasok	no						
409	The President won't let us see this. What's he hiding? Intelligence Report Waterproof Warnings of Pandemic Damage Time â â ø¦@ODNIgovâ¶© #Coronavirus URL	yes	no	yes	yes	yes	yes	yes
410	JUST IN: President Duterte suspends classes at all levels in Metro Manila from March 10 to March 14, 2020 amidst the threat of #COVID19 #WalangPassok URL	yes	no	yes	no	no	no	no
411	autoquarantine #coronavirus URL	no					no	
412	"Dear USERID Do you mean when the news showed you telling the American people that you ""stopped"" the #coronavirus &amp; ""closed""? Or do you mean news showing Kudlow &amp; USERID saying the virus was ""contained""? Also, when are we getting test kits? URL?"	no					no	yes
413	Update of #COVID19 confirmed cases outside China: #corona #coronavirus #coronavirusUpdate #corona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa URL	yes	no	no	no	no	no	no
414	Toilet paper completely exhausted in supermarkets? Didn't you wipe your ass before crown?	yes	no	yes	no	no	no	no
415	"The American pharmaceutical company Gilead, which owns the most promising COVID-19 vaccine, is booming in ""sales of pandemic stocks"", preparing to sell it for $50-100/person, and in a legal battle to deny access to the Chinese government, because China would make the vaccine free and send it to the global URL of the south"	yes		yes	yes	yes		yes
416	QUEZON City has a confirmed case of #COVID19, according to Mayor Joy Belmonte. Raya Capulong, ABS-CBN News URL	yes	no	yes	no	no	no	
417	"In #Italy we made a terrible mistake Everyone kept saying ""It's just a flu"" and now our intensive care units are collapsing. Our grandparents and parents, our friends, are dying Please learn the lesson. Now! #coronavirus #CoronavirusOutbreak #italylockdown #italystaystrong"	yes	no	yes	no	yes	no	no
418	We ask government communication agencies to prioritize public health interests in the light of a possible outbreak of crown virus. #BeNice URL	no					no	yes
419	Bring a girl around your friends and suddenly they start calling the coroner-virus COVID-19	no					yes	no
420	EXO Baekhyun donates 50 million won to help those who have been affected by Crown 19 By adding the amounts donated by EXO members, they have donated 220 million won in total!! #EXO #ë°±íJ USERID URL	yes	no	no	no	yes	no	no
421	Crown has no chance against my mother of essential oils.	yes		no	no	no	no	no
422	Democrats say Trump has failed in the US economy and yet we have the best economy in the world. They say he has failed in his response COVID-19, and yet we have the lowest infections per million in the world.	yes		yes	no	yes	yes	yes
